Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_4_125,VPWR,li1,63.7100,24.4800,1.799904
FILLER_4_122,VPWR,li1,62.3300,24.4800,1.799904
FILLER_4_100,VPWR,li1,52.2100,24.4800,1.799904
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799915
FILLER_4_80,VPWR,li1,43.0100,24.4800,1.799919
FILLER_4_77,VPWR,li1,41.6300,24.4800,1.799919
FILLER_4_74,VPWR,li1,40.2500,24.4800,1.799925
FILLER_4_71,VPWR,li1,38.8700,24.4800,1.799925
FILLER_4_68,VPWR,li1,37.4900,24.4800,1.799931
FILLER_4_65,VPWR,li1,36.1100,24.4800,1.799931
FILLER_4_41,VPWR,li1,24.8400,24.4800,1.799963
FILLER_4_38,VPWR,li1,23.6900,24.4800,1.799963
FILLER_4_35,VPWR,li1,22.3100,24.4800,1.799968
FILLER_4_32,VPWR,li1,20.9300,24.4800,1.799968
FILLER_4_29,VPWR,li1,19.5500,24.4800,1.799968
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799968
FILLER_4_24,VPWR,li1,17.2500,24.4800,1.799968
FILLER_4_21,VPWR,li1,15.8700,24.4800,1.799968
FILLER_4_11,VPWR,li1,10.8100,24.4800,1.799968
FILLER_3_133,VPWR,li1,66.9300,19.0400,1.799949
FILLER_3_130,VPWR,li1,66.0100,19.0400,1.799949
FILLER_3_101,VPWR,li1,52.2100,19.0400,1.799955
FILLER_3_75,VPWR,li1,40.4800,19.0400,1.799964
FILLER_3_72,VPWR,li1,39.3300,19.0400,1.799964
FILLER_3_69,VPWR,li1,37.9500,19.0400,1.799966
FILLER_3_66,VPWR,li1,36.5700,19.0400,1.799966
FILLER_3_39,VPWR,li1,24.1500,19.0400,1.799981
FILLER_3_36,VPWR,li1,22.7700,19.0400,1.799981
FILLER_3_33,VPWR,li1,21.3900,19.0400,1.799984
FILLER_3_30,VPWR,li1,20.0100,19.0400,1.799983
FILLER_3_20,VPWR,li1,14.9500,19.0400,1.799982
FILLER_3_17,VPWR,li1,14.0300,19.0400,1.799981
FILLER_3_14,VPWR,li1,12.6500,19.0400,1.799981
FILLER_3_6,VPWR,li1,8.9700,19.0400,1.799981
FILLER_3_3,VPWR,li1,7.5900,19.0400,1.799981
FILLER_2_132,VPWR,li1,66.7000,19.0400,1.799949
FILLER_2_105,VPWR,li1,54.0500,19.0400,1.799954
FILLER_2_96,VPWR,li1,50.1400,19.0400,1.799957
FILLER_2_93,VPWR,li1,48.9900,19.0400,1.799957
FILLER_2_83,VPWR,li1,43.9300,19.0400,1.799960
FILLER_2_80,VPWR,li1,43.0100,19.0400,1.799962
FILLER_2_77,VPWR,li1,41.6300,19.0400,1.799962
FILLER_2_74,VPWR,li1,40.2500,19.0400,1.799964
FILLER_2_71,VPWR,li1,38.8700,19.0400,1.799964
FILLER_2_68,VPWR,li1,37.4900,19.0400,1.799966
FILLER_2_32,VPWR,li1,20.4700,19.0400,1.799984
FILLER_2_29,VPWR,li1,19.5500,19.0400,1.799983
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799983
FILLER_2_3,VPWR,li1,7.3600,19.0400,1.799981
FILLER_1_133,VPWR,li1,66.9300,13.6000,1.799985
FILLER_1_130,VPWR,li1,66.0100,13.6000,1.799985
FILLER_1_127,VPWR,li1,64.6300,13.6000,1.799985
FILLER_1_124,VPWR,li1,63.2500,13.6000,1.799985
FILLER_1_121,VPWR,li1,61.8700,13.6000,1.799985
FILLER_1_110,VPWR,li1,56.5800,13.6000,1.799985
FILLER_1_107,VPWR,li1,55.4300,13.6000,1.799985
FILLER_1_104,VPWR,li1,54.0500,13.6000,1.799985
FILLER_1_101,VPWR,li1,52.6700,13.6000,1.799985
FILLER_1_98,VPWR,li1,51.2900,13.6000,1.799985
FILLER_1_95,VPWR,li1,49.9100,13.6000,1.799985
FILLER_1_75,VPWR,li1,40.7100,13.6000,1.799986
FILLER_1_72,VPWR,li1,39.3300,13.6000,1.799987
FILLER_1_69,VPWR,li1,37.9500,13.6000,1.799987
FILLER_1_66,VPWR,li1,36.5700,13.6000,1.799987
FILLER_1_63,VPWR,li1,35.1900,13.6000,1.799988
FILLER_1_60,VPWR,li1,33.8100,13.6000,1.799988
FILLER_1_57,VPWR,li1,32.4300,13.6000,1.799989
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.799989
FILLER_1_38,VPWR,li1,23.6900,13.6000,1.799991
FILLER_1_20,VPWR,li1,14.9500,13.6000,1.799991
FILLER_1_9,VPWR,li1,10.1200,13.6000,1.799991
FILLER_1_6,VPWR,li1,8.9700,13.6000,1.799991
FILLER_1_3,VPWR,li1,7.5900,13.6000,1.799991
FILLER_0_131,VPWR,li1,66.4700,13.6000,1.799985
FILLER_0_128,VPWR,li1,65.0900,13.6000,1.799985
FILLER_0_125,VPWR,li1,63.7100,13.6000,1.799985
FILLER_0_122,VPWR,li1,62.3300,13.6000,1.799985
FILLER_0_119,VPWR,li1,60.9500,13.6000,1.799985
FILLER_0_116,VPWR,li1,59.5700,13.6000,1.799985
FILLER_0_113,VPWR,li1,58.1900,13.6000,1.799985
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799985
FILLER_0_106,VPWR,li1,54.9700,13.6000,1.799985
FILLER_0_103,VPWR,li1,53.5900,13.6000,1.799985
FILLER_0_100,VPWR,li1,52.2100,13.6000,1.799985
FILLER_0_97,VPWR,li1,50.8300,13.6000,1.799985
FILLER_0_94,VPWR,li1,49.4500,13.6000,1.799985
FILLER_0_91,VPWR,li1,48.0700,13.6000,1.799985
FILLER_0_88,VPWR,li1,46.6900,13.6000,1.799985
FILLER_0_85,VPWR,li1,45.3100,13.6000,1.799985
FILLER_0_83,VPWR,li1,43.9300,13.6000,1.799985
FILLER_0_80,VPWR,li1,43.0100,13.6000,1.799985
FILLER_0_77,VPWR,li1,41.6300,13.6000,1.799986
FILLER_0_74,VPWR,li1,40.2500,13.6000,1.799986
FILLER_0_71,VPWR,li1,38.8700,13.6000,1.799987
FILLER_0_68,VPWR,li1,37.4900,13.6000,1.799987
FILLER_0_65,VPWR,li1,36.1100,13.6000,1.799987
FILLER_0_37,VPWR,li1,23.2300,13.6000,1.799991
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799992
FILLER_0_15,VPWR,li1,13.1100,13.6000,1.799991
FILLER_0_12,VPWR,li1,11.7300,13.6000,1.799991
FILLER_0_9,VPWR,li1,10.3500,13.6000,1.799991
FILLER_0_6,VPWR,li1,8.9700,13.6000,1.799991
FILLER_0_3,VPWR,li1,7.5900,13.6000,1.799991
clkload2,VPWR,li1,47.1500,57.1200,1.799879
clkload1,VPWR,li1,24.3800,57.1200,1.799941
clkload0,VPWR,li1,25.9900,24.4800,1.799955
clkbuf_2_3__f_clk,VPWR,li1,48.7600,57.1200,1.799879
clkbuf_2_2__f_clk,VPWR,li1,26.6800,57.1200,1.799932
clkbuf_2_1__f_clk,VPWR,li1,50.1400,24.4800,1.799904
clkbuf_2_0__f_clk,VPWR,li1,28.0600,29.9200,1.799947
clkbuf_0_clk,VPWR,li1,38.6400,40.8000,1.799938
output12,VPWR,li1,8.7400,35.3600,1.799986
output11,VPWR,li1,8.7400,51.6800,1.799982
input10,VPWR,li1,12.4200,51.6800,1.799983
input9,VPWR,li1,8.7400,46.2400,1.799985
input8,VPWR,li1,8.7400,40.8000,1.799972
input7,VPWR,li1,8.7400,29.9200,1.799964
input6,VPWR,li1,8.7400,24.4800,1.799968
input5,VPWR,li1,20.7000,13.6000,1.799992
input4,VPWR,li1,25.7600,13.6000,1.799991
input3,VPWR,li1,33.5800,13.6000,1.799988
input2,VPWR,li1,29.4400,13.6000,1.799989
input1,VPWR,li1,8.7400,40.8000,1.799972
TAP_TAPCELL_ROW_22_95,VPWR,li1,57.2700,73.1330,1.800000
TAP_TAPCELL_ROW_22_94,VPWR,li1,44.3900,73.1330,1.800000
TAP_TAPCELL_ROW_22_93,VPWR,li1,31.5100,73.1330,1.800000
TAP_TAPCELL_ROW_22_92,VPWR,li1,18.6300,73.1330,1.800000
TAP_TAPCELL_ROW_21_91,VPWR,li1,57.2700,68.3060,1.799968
TAP_TAPCELL_ROW_21_90,VPWR,li1,31.5100,68.3060,1.799980
TAP_TAPCELL_ROW_20_89,VPWR,li1,44.3900,67.6930,1.799973
TAP_TAPCELL_ROW_20_88,VPWR,li1,18.6300,67.6930,1.799987
TAP_TAPCELL_ROW_19_87,VPWR,li1,57.2700,62.8660,1.799969
TAP_TAPCELL_ROW_19_86,VPWR,li1,31.5100,62.8660,1.799980
TAP_TAPCELL_ROW_18_85,VPWR,li1,44.3900,62.2530,1.799973
TAP_TAPCELL_ROW_18_84,VPWR,li1,18.6300,62.2530,1.799985
TAP_TAPCELL_ROW_17_83,VPWR,li1,57.2700,57.4260,1.799879
TAP_TAPCELL_ROW_17_82,VPWR,li1,31.5100,57.4260,1.799919
TAP_TAPCELL_ROW_16_81,VPWR,li1,44.3900,56.8130,1.799890
TAP_TAPCELL_ROW_16_80,VPWR,li1,18.6300,56.8130,1.799953
TAP_TAPCELL_ROW_15_79,VPWR,li1,57.2700,51.9860,1.799973
TAP_TAPCELL_ROW_15_78,VPWR,li1,31.5100,51.9860,1.799979
TAP_TAPCELL_ROW_14_77,VPWR,li1,44.3900,51.3730,1.799976
TAP_TAPCELL_ROW_14_76,VPWR,li1,18.6300,51.3730,1.799984
TAP_TAPCELL_ROW_13_75,VPWR,li1,57.2700,46.5460,1.799972
TAP_TAPCELL_ROW_13_74,VPWR,li1,31.5100,46.5460,1.799983
TAP_TAPCELL_ROW_12_73,VPWR,li1,44.3900,45.9330,1.799976
TAP_TAPCELL_ROW_12_72,VPWR,li1,18.6300,45.9330,1.799987
TAP_TAPCELL_ROW_11_71,VPWR,li1,57.2700,41.1060,1.799938
TAP_TAPCELL_ROW_11_70,VPWR,li1,31.5100,41.1060,1.799953
TAP_TAPCELL_ROW_10_69,VPWR,li1,44.3900,40.4930,1.799938
TAP_TAPCELL_ROW_10_68,VPWR,li1,18.6300,40.4930,1.799974
TAP_TAPCELL_ROW_9_67,VPWR,li1,57.2700,35.6660,1.799977
TAP_TAPCELL_ROW_9_66,VPWR,li1,31.5100,35.6660,1.799985
TAP_TAPCELL_ROW_8_65,VPWR,li1,44.3900,35.0530,1.799981
TAP_TAPCELL_ROW_8_64,VPWR,li1,18.6300,35.0530,1.799988
TAP_TAPCELL_ROW_7_63,VPWR,li1,57.2700,30.2260,1.799934
TAP_TAPCELL_ROW_7_62,VPWR,li1,31.5100,30.2260,1.799945
TAP_TAPCELL_ROW_6_61,VPWR,li1,44.3900,29.6130,1.799938
TAP_TAPCELL_ROW_6_60,VPWR,li1,18.6300,29.6130,1.799967
TAP_TAPCELL_ROW_5_59,VPWR,li1,57.2700,24.7860,1.799904
TAP_TAPCELL_ROW_5_58,VPWR,li1,31.5100,24.7860,1.799942
TAP_TAPCELL_ROW_4_57,VPWR,li1,44.3900,24.1730,1.799915
TAP_TAPCELL_ROW_4_56,VPWR,li1,18.6300,24.1730,1.799968
TAP_TAPCELL_ROW_3_55,VPWR,li1,57.2700,19.3460,1.799952
TAP_TAPCELL_ROW_3_54,VPWR,li1,31.5100,19.3460,1.799970
TAP_TAPCELL_ROW_2_53,VPWR,li1,44.3900,18.7330,1.799960
TAP_TAPCELL_ROW_2_52,VPWR,li1,18.6300,18.7330,1.799983
TAP_TAPCELL_ROW_1_51,VPWR,li1,57.2700,13.9060,1.799985
TAP_TAPCELL_ROW_1_50,VPWR,li1,31.5100,13.9060,1.799989
TAP_TAPCELL_ROW_0_49,VPWR,li1,57.2700,13.2930,1.799985
TAP_TAPCELL_ROW_0_48,VPWR,li1,44.3900,13.2930,1.799985
TAP_TAPCELL_ROW_0_47,VPWR,li1,31.5100,13.2930,1.799989
TAP_TAPCELL_ROW_0_46,VPWR,li1,18.6300,13.2930,1.799992
PHY_EDGE_ROW_22_Left_45,VPWR,li1,6.2100,73.4400,1.800000
PHY_EDGE_ROW_21_Left_44,VPWR,li1,6.2100,68.0000,1.799985
PHY_EDGE_ROW_20_Left_43,VPWR,li1,6.2100,68.0000,1.799985
PHY_EDGE_ROW_19_Left_42,VPWR,li1,6.2100,62.5600,1.799983
PHY_EDGE_ROW_18_Left_41,VPWR,li1,6.2100,62.5600,1.799983
PHY_EDGE_ROW_17_Left_40,VPWR,li1,6.2100,57.1200,1.799953
PHY_EDGE_ROW_16_Left_39,VPWR,li1,6.2100,57.1200,1.799953
PHY_EDGE_ROW_15_Left_38,VPWR,li1,6.2100,51.6800,1.799982
PHY_EDGE_ROW_14_Left_37,VPWR,li1,6.2100,51.6800,1.799982
PHY_EDGE_ROW_13_Left_36,VPWR,li1,6.2100,46.2400,1.799985
PHY_EDGE_ROW_12_Left_35,VPWR,li1,6.2100,46.2400,1.799985
PHY_EDGE_ROW_11_Left_34,VPWR,li1,6.2100,40.8000,1.799972
PHY_EDGE_ROW_10_Left_33,VPWR,li1,6.2100,40.8000,1.799972
PHY_EDGE_ROW_9_Left_32,VPWR,li1,6.2100,35.3600,1.799986
PHY_EDGE_ROW_8_Left_31,VPWR,li1,6.2100,35.3600,1.799986
PHY_EDGE_ROW_7_Left_30,VPWR,li1,6.2100,29.9200,1.799964
PHY_EDGE_ROW_6_Left_29,VPWR,li1,6.2100,29.9200,1.799964
PHY_EDGE_ROW_5_Left_28,VPWR,li1,6.2100,24.4800,1.799968
PHY_EDGE_ROW_4_Left_27,VPWR,li1,6.2100,24.4800,1.799968
PHY_EDGE_ROW_3_Left_26,VPWR,li1,6.2100,19.0400,1.799981
PHY_EDGE_ROW_2_Left_25,VPWR,li1,6.2100,19.0400,1.799981
PHY_EDGE_ROW_1_Left_24,VPWR,li1,6.2100,13.6000,1.799991
PHY_EDGE_ROW_0_Left_23,VPWR,li1,6.2100,13.6000,1.799991
PHY_EDGE_ROW_22_Right_22,VPWR,li1,67.8500,73.4400,1.800000
PHY_EDGE_ROW_21_Right_21,VPWR,li1,67.8500,68.0000,1.799967
PHY_EDGE_ROW_20_Right_20,VPWR,li1,67.8500,68.0000,1.799967
PHY_EDGE_ROW_19_Right_19,VPWR,li1,67.8500,62.5600,1.799967
PHY_EDGE_ROW_18_Right_18,VPWR,li1,67.8500,62.5600,1.799967
PHY_EDGE_ROW_17_Right_17,VPWR,li1,67.8500,57.1200,1.799879
PHY_EDGE_ROW_16_Right_16,VPWR,li1,67.8500,57.1200,1.799879
PHY_EDGE_ROW_15_Right_15,VPWR,li1,67.8500,51.6800,1.799973
PHY_EDGE_ROW_14_Right_14,VPWR,li1,67.8500,51.6800,1.799973
PHY_EDGE_ROW_13_Right_13,VPWR,li1,67.8500,46.2400,1.799971
PHY_EDGE_ROW_12_Right_12,VPWR,li1,67.8500,46.2400,1.799971
PHY_EDGE_ROW_11_Right_11,VPWR,li1,67.8500,40.8000,1.799938
PHY_EDGE_ROW_10_Right_10,VPWR,li1,67.8500,40.8000,1.799938
PHY_EDGE_ROW_9_Right_9,VPWR,li1,67.8500,35.3600,1.799977
PHY_EDGE_ROW_8_Right_8,VPWR,li1,67.8500,35.3600,1.799977
PHY_EDGE_ROW_7_Right_7,VPWR,li1,67.8500,29.9200,1.799932
PHY_EDGE_ROW_6_Right_6,VPWR,li1,67.8500,29.9200,1.799932
PHY_EDGE_ROW_5_Right_5,VPWR,li1,67.8500,24.4800,1.799904
PHY_EDGE_ROW_4_Right_4,VPWR,li1,67.8500,24.4800,1.799904
PHY_EDGE_ROW_3_Right_3,VPWR,li1,67.8500,19.0400,1.799949
PHY_EDGE_ROW_2_Right_2,VPWR,li1,67.8500,19.0400,1.799949
PHY_EDGE_ROW_1_Right_1,VPWR,li1,67.8500,13.6000,1.799985
PHY_EDGE_ROW_0_Right_0,VPWR,li1,67.8500,13.6000,1.799985
_244_,VPWR,li1,13.5700,51.6800,1.799983
_243_,VPWR,li1,12.1900,46.2400,1.799985
_242_,VPWR,li1,13.1100,35.3600,1.799986
_241_,VPWR,li1,13.1100,29.9200,1.799965
_240_,VPWR,li1,11.7300,19.0400,1.799981
_239_,VPWR,li1,19.0900,13.6000,1.799992
_238_,VPWR,li1,31.5100,24.4800,1.799942
_237_,VPWR,li1,32.8900,19.0400,1.799970
_236_,VPWR,li1,27.3700,29.9200,1.799948
_235_,VPWR,li1,32.8900,51.6800,1.799979
_234_,VPWR,li1,43.0100,46.2400,1.799976
_233_,VPWR,li1,43.4700,29.9200,1.799938
_232_,VPWR,li1,41.6300,24.4800,1.799919
_231_,VPWR,li1,62.3300,19.0400,1.799949
_230_,VPWR,li1,61.4100,19.0400,1.799949
_229_,VPWR,li1,44.8500,19.0400,1.799960
_228_,VPWR,li1,45.3100,13.6000,1.799985
_227_,VPWR,li1,58.1900,35.3600,1.799977
_226_,VPWR,li1,63.2500,29.9200,1.799932
_225_,VPWR,li1,62.7900,46.2400,1.799971
_224_,VPWR,li1,61.8700,68.0000,1.799967
_223_,VPWR,li1,61.8700,62.5600,1.799967
_222_,VPWR,li1,52.6700,51.6800,1.799973
_221_,VPWR,li1,40.2500,62.5600,1.799974
_220_,VPWR,li1,48.5300,68.0000,1.799971
_219_,VPWR,li1,31.5100,68.0000,1.799980
_218_,VPWR,li1,26.4500,62.5600,1.799982
_217_,VPWR,li1,13.5700,68.0000,1.799985
_216_,VPWR,li1,13.1100,62.5600,1.799983
_215_,VPWR,li1,25.0700,51.6800,1.799983
_214_,VPWR,li1,26.4500,35.3600,1.799987
_213_,VPWR,li1,61.4100,51.6800,1.799973
_212_,VPWR,li1,58.8800,62.5600,1.799968
_211_,VPWR,li1,56.8100,68.0000,1.799968
_210_,VPWR,li1,55.6600,62.5600,1.799970
_209_,VPWR,li1,61.8700,62.5600,1.799967
_208_,VPWR,li1,58.6500,57.1200,1.799879
_207_,VPWR,li1,50.1400,51.6800,1.799974
_206_,VPWR,li1,49.6800,62.5600,1.799971
_205_,VPWR,li1,51.2900,57.1200,1.799879
_204_,VPWR,li1,38.6400,68.0000,1.799976
_203_,VPWR,li1,40.4800,62.5600,1.799974
_202_,VPWR,li1,42.3200,68.0000,1.799974
_201_,VPWR,li1,44.8500,68.0000,1.799972
_200_,VPWR,li1,45.5400,62.5600,1.799972
_199_,VPWR,li1,29.2100,68.0000,1.799982
_198_,VPWR,li1,33.3500,62.5600,1.799978
_197_,VPWR,li1,23.9200,62.5600,1.799985
_196_,VPWR,li1,25.7600,68.0000,1.799986
_195_,VPWR,li1,20.9300,62.5600,1.799986
_194_,VPWR,li1,8.0500,62.5600,1.799983
_193_,VPWR,li1,14.9500,62.5600,1.799984
_192_,VPWR,li1,11.2700,62.5600,1.799983
_191_,VPWR,li1,45.7700,62.5600,1.799972
_190_,VPWR,li1,12.6500,68.0000,1.799985
_189_,VPWR,li1,16.3300,57.1200,1.799953
_188_,VPWR,li1,24.6100,46.2400,1.799987
_187_,VPWR,li1,22.3100,29.9200,1.799962
_186_,VPWR,li1,23.4600,51.6800,1.799986
_185_,VPWR,li1,26.9100,46.2400,1.799986
_184_,VPWR,li1,24.8400,35.3600,1.799987
_183_,VPWR,li1,31.9700,35.3600,1.799985
_182_,VPWR,li1,27.6000,40.8000,1.799960
_181_,VPWR,li1,30.1300,40.8000,1.799953
_180_,VPWR,li1,51.5200,46.2400,1.799974
_179_,VPWR,li1,53.3600,62.5600,1.799970
_178_,VPWR,li1,52.2100,19.0400,1.799955
_177_,VPWR,li1,27.6000,62.5600,1.799982
_176_,VPWR,li1,54.5100,46.2400,1.799973
_175_,VPWR,li1,39.5600,51.6800,1.799977
_174_,VPWR,li1,36.8000,46.2400,1.799980
_173_,VPWR,li1,58.1900,46.2400,1.799972
_172_,VPWR,li1,64.1700,51.6800,1.799973
_171_,VPWR,li1,48.3000,62.5600,1.799971
_170_,VPWR,li1,22.3100,46.2400,1.799989
_169_,VPWR,li1,15.1800,40.8000,1.799973
_168_,VPWR,li1,26.4500,46.2400,1.799986
_167_,VPWR,li1,60.0300,68.0000,1.799967
_166_,VPWR,li1,60.9500,24.4800,1.799904
_165_,VPWR,li1,14.9500,51.6800,1.799983
_164_,VPWR,li1,45.3100,46.2400,1.799975
_163_,VPWR,li1,14.9500,57.1200,1.799953
_162_,VPWR,li1,17.2500,46.2400,1.799987
_161_,VPWR,li1,14.4900,46.2400,1.799986
_160_,VPWR,li1,12.1900,40.8000,1.799973
_159_,VPWR,li1,8.0500,35.3600,1.799986
_158_,VPWR,li1,13.1100,35.3600,1.799986
_157_,VPWR,li1,13.5700,40.8000,1.799973
_156_,VPWR,li1,8.0500,29.9200,1.799964
_155_,VPWR,li1,13.5700,24.4800,1.799968
_154_,VPWR,li1,13.5700,29.9200,1.799965
_153_,VPWR,li1,10.8100,19.0400,1.799981
_152_,VPWR,li1,12.6500,13.6000,1.799991
_151_,VPWR,li1,13.1100,24.4800,1.799968
_150_,VPWR,li1,16.7900,19.0400,1.799983
_149_,VPWR,li1,17.2500,19.0400,1.799983
_148_,VPWR,li1,15.8700,13.6000,1.799991
_147_,VPWR,li1,25.5300,13.6000,1.799991
_146_,VPWR,li1,28.7500,13.6000,1.799989
_145_,VPWR,li1,22.7700,19.0400,1.799981
_144_,VPWR,li1,25.9900,19.0400,1.799977
_143_,VPWR,li1,33.8100,19.0400,1.799968
_142_,VPWR,li1,26.9100,19.0400,1.799977
_141_,VPWR,li1,26.4500,24.4800,1.799955
_140_,VPWR,li1,28.7500,35.3600,1.799986
_139_,VPWR,li1,29.2100,19.0400,1.799973
_138_,VPWR,li1,27.1400,40.8000,1.799960
_137_,VPWR,li1,27.6000,51.6800,1.799982
_136_,VPWR,li1,37.0300,51.6800,1.799978
_135_,VPWR,li1,40.7100,40.8000,1.799938
_134_,VPWR,li1,43.0100,46.2400,1.799976
_133_,VPWR,li1,39.5600,46.2400,1.799978
_132_,VPWR,li1,42.5500,51.6800,1.799976
_131_,VPWR,li1,40.9400,35.3600,1.799982
_130_,VPWR,li1,44.1600,35.3600,1.799981
_129_,VPWR,li1,37.4900,40.8000,1.799938
_128_,VPWR,li1,17.2500,51.6800,1.799984
_127_,VPWR,li1,42.5500,29.9200,1.799939
_126_,VPWR,li1,41.1700,35.3600,1.799982
_125_,VPWR,li1,59.3400,13.6000,1.799985
_124_,VPWR,li1,54.7400,19.0400,1.799954
_123_,VPWR,li1,56.3500,19.0400,1.799952
_122_,VPWR,li1,54.2800,24.4800,1.799904
_121_,VPWR,li1,57.9600,24.4800,1.799904
_120_,VPWR,li1,59.1100,24.4800,1.799904
_119_,VPWR,li1,46.4600,24.4800,1.799910
_118_,VPWR,li1,49.9100,24.4800,1.799904
_117_,VPWR,li1,49.2200,29.9200,1.799937
_116_,VPWR,li1,46.4600,19.0400,1.799958
_115_,VPWR,li1,51.5200,29.9200,1.799936
_114_,VPWR,li1,50.3700,19.0400,1.799957
_113_,VPWR,li1,55.2000,29.9200,1.799935
_112_,VPWR,li1,52.6700,35.3600,1.799978
_111_,VPWR,li1,59.3400,35.3600,1.799977
_110_,VPWR,li1,62.1000,46.2400,1.799971
_109_,VPWR,li1,63.2500,35.3600,1.799977
_108_,VPWR,li1,58.4200,46.2400,1.799972
_107_,VPWR,li1,57.9600,51.6800,1.799973
